field parcel,full crop loss scaled,partial crop loss scaled,partial path
9250032457-A,0.5813953488372093,0.4186046511627907,dataset5/9250032457-A_BANDS-S2-L1C.tiff
2330899286-A,0.15657620041753653,0.8434237995824635,dataset5/2330899286-A_BANDS-S2-L1C.tiff
4310722133-A,0.0,1.0,dataset5/4310722133-A_BANDS-S2-L1C.tiff
0690171568-A,0.3225806451612903,0.6774193548387096,dataset5/0690171568-A_BANDS-S2-L1C.tiff
6820179225-A,1.0,0.0,dataset5/6820179225-A_BANDS-S2-L1C.tiff
6820180841-A,1.0,0.0,dataset5/6820180841-A_BANDS-S2-L1C.tiff
7470013143-A,0.0,1.0,dataset5/7470013143-A_BANDS-S2-L1C.tiff
7470103776-B,1.0,0.0,dataset5/7470103776-B_BANDS-S2-L1C.tiff
7470103978-B,0.5188679245283019,0.4811320754716981,dataset5/7470103978-B_BANDS-S2-L1C.tiff
7470173696-A,0.4838709677419355,0.5161290322580645,dataset5/7470173696-A_BANDS-S2-L1C.tiff
7470174710-A,1.0,0.0,dataset5/7470174710-A_BANDS-S2-L1C.tiff
7470174811-A,1.0,0.0,dataset5/7470174811-A_BANDS-S2-L1C.tiff
7470352744-A,1.0,0.0,dataset5/7470352744-A_BANDS-S2-L1C.tiff
1690113347-A,0.0,1.0,dataset5/1690113347-A_BANDS-S2-L1C.tiff
1690242578-A,0.0,1.0,dataset5/1690242578-A_BANDS-S2-L1C.tiff
1690267234-A,0.0,1.0,dataset5/1690267234-A_BANDS-S2-L1C.tiff
7611065489-A,0.0,1.0,dataset5/7611065489-A_BANDS-S2-L1C.tiff
5380114696-A,0.32894736842105265,0.6710526315789473,dataset5/5380114696-A_BANDS-S2-L1C.tiff
5380264139-A,0.0,1.0,dataset5/5380264139-A_BANDS-S2-L1C.tiff
0690125795-A,0.9012345679012346,0.0,dataset5/0690125795-A_BANDS-S2-L1C.tiff
9250044278-A,1.0,0.0,dataset5/9250044278-A_BANDS-S2-L1C.tiff
1030039259-A,1.0,0.0,dataset5/1030039259-A_BANDS-S2-L1C.tiff
1030240030-A,0.5271084337349398,0.0,dataset5/1030240030-A_BANDS-S2-L1C.tiff
8590478129-A,0.5607476635514018,0.4392523364485981,dataset5/8590478129-A_BANDS-S2-L1C.tiff
5630352973-A,0.42857142857142855,0.5714285714285714,dataset5/5630352973-A_BANDS-S2-L1C.tiff
5630156751-A,1.0,0.0,dataset5/5630156751-A_BANDS-S2-L1C.tiff
1690149117-A,0.0,1.0,dataset5/1690149117-A_BANDS-S2-L1C.tiff
5030031794-A,0.7175141242937854,0.2824858757062147,dataset5/5030031794-A_BANDS-S2-L1C.tiff
5030084338-B,0.24242424242424243,0.7575757575757576,dataset5/5030084338-B_BANDS-S2-L1C.tiff
5030298950-A,1.0,0.0,dataset5/5030298950-A_BANDS-S2-L1C.tiff
2440013980-A,0.0,1.0,dataset5/2440013980-A_BANDS-S2-L1C.tiff
0050347545-A,0.0,1.0,dataset5/0050347545-A_BANDS-S2-L1C.tiff
5630155337-A,0.0,1.0,dataset5/5630155337-A_BANDS-S2-L1C.tiff
5630155438-A,0.3023255813953488,0.6976744186046512,dataset5/5630155438-A_BANDS-S2-L1C.tiff
5630155943-A,0.0,1.0,dataset5/5630155943-A_BANDS-S2-L1C.tiff
6170162926-A,1.0,0.0,dataset5/6170162926-A_BANDS-S2-L1C.tiff
9240355695-A,0.5043478260869565,0.4956521739130435,dataset5/9240355695-A_BANDS-S2-L1C.tiff
3150234038-A,1.0,0.0,dataset5/3150234038-A_BANDS-S2-L1C.tiff
3150270010-A,0.7988165680473372,0.20118343195266272,dataset5/3150270010-A_BANDS-S2-L1C.tiff
4310603309-A,0.0,0.6756756756756757,dataset5/4310603309-A_BANDS-S2-L1C.tiff
2170029133-A,0.0,0.8733624454148472,dataset5/2170029133-A_BANDS-S2-L1C.tiff
0610188196-B,0.92,0.08,dataset5/0610188196-B_BANDS-S2-L1C.tiff
0610320562-A,0.5405405405405406,0.4594594594594595,dataset5/0610320562-A_BANDS-S2-L1C.tiff
8590491768-A,0.0,1.0,dataset5/8590491768-A_BANDS-S2-L1C.tiff
2360053951-A,1.0,0.0,dataset5/2360053951-A_BANDS-S2-L1C.tiff
2360451348-A,1.0,0.0,dataset5/2360451348-A_BANDS-S2-L1C.tiff
6250349792-A,0.0,1.0,dataset5/6250349792-A_BANDS-S2-L1C.tiff
6250446489-A,0.0,1.0,dataset5/6250446489-A_BANDS-S2-L1C.tiff
7460069532-A,0.0,1.0,dataset5/7460069532-A_BANDS-S2-L1C.tiff
1400439318-A,0.746268656716418,0.2537313432835821,dataset5/1400439318-A_BANDS-S2-L1C.tiff
4020342832-A,0.0,1.0,dataset5/4020342832-A_BANDS-S2-L1C.tiff
3080039279-A,0.6523754345307068,0.34762456546929316,dataset5/3080039279-A_BANDS-S2-L1C.tiff
3080146282-A,0.4350282485875706,0.5649717514124294,dataset5/3080146282-A_BANDS-S2-L1C.tiff
8590301408-A,1.0,0.0,dataset5/8590301408-A_BANDS-S2-L1C.tiff
6820347963-A,0.0,0.600609756097561,dataset5/6820347963-A_BANDS-S2-L1C.tiff
9810114400-A,0.0,0.47368421052631576,dataset5/9810114400-A_BANDS-S2-L1C.tiff
9810179266-A,0.0,1.0,dataset5/9810179266-A_BANDS-S2-L1C.tiff
9810266869-B,0.0,1.0,dataset5/9810266869-B_BANDS-S2-L1C.tiff
7620205519-A,1.0,0.0,dataset5/7620205519-A_BANDS-S2-L1C.tiff
7620205721-B,0.39473684210526316,0.6052631578947368,dataset5/7620205721-B_BANDS-S2-L1C.tiff
2880323454-A,1.0,0.0,dataset5/2880323454-A_BANDS-S2-L1C.tiff
4800111381-A,0.47423764458464773,0.5257623554153522,dataset5/4800111381-A_BANDS-S2-L1C.tiff
5991205303-A,0.0,1.0,dataset5/5991205303-A_BANDS-S2-L1C.tiff
6030063503-A,0.35714285714285715,0.6428571428571429,dataset5/6030063503-A_BANDS-S2-L1C.tiff
8590126707-A,0.0,1.0,dataset5/8590126707-A_BANDS-S2-L1C.tiff
2810544482-A,0.272108843537415,0.7278911564625851,dataset5/2810544482-A_BANDS-S2-L1C.tiff
5630123813-A,1.0,0.0,dataset5/5630123813-A_BANDS-S2-L1C.tiff
5630131893-A,1.0,0.0,dataset5/5630131893-A_BANDS-S2-L1C.tiff
5950128429-A,0.0,1.0,dataset5/5950128429-A_BANDS-S2-L1C.tiff
1690015640-A,0.0,1.0,dataset5/1690015640-A_BANDS-S2-L1C.tiff
1690243689-A,0.0,1.0,dataset5/1690243689-A_BANDS-S2-L1C.tiff
5820014245-A,0.0,1.0,dataset5/5820014245-A_BANDS-S2-L1C.tiff
4020341519-A,0.0,1.0,dataset5/4020341519-A_BANDS-S2-L1C.tiff
5351133726-A,0.0,1.0,dataset5/5351133726-A_BANDS-S2-L1C.tiff
8530104420-A,0.39447731755424065,0.6055226824457594,dataset5/8530104420-A_BANDS-S2-L1C.tiff
2750112674-A,0.0,0.12605042016806722,dataset5/2750112674-A_BANDS-S2-L1C.tiff
8850095801-A,1.0,0.0,dataset5/8850095801-A_BANDS-S2-L1C.tiff
7610735992-A,0.0,1.0,dataset5/7610735992-A_BANDS-S2-L1C.tiff
6820067168-A,1.0,0.0,dataset5/6820067168-A_BANDS-S2-L1C.tiff
6820123651-A,0.10714285714285714,0.8928571428571429,dataset5/6820123651-A_BANDS-S2-L1C.tiff
2880152591-A,0.0,0.007104795737122558,dataset5/2880152591-A_BANDS-S2-L1C.tiff
2880154615-A,1.0,0.0,dataset5/2880154615-A_BANDS-S2-L1C.tiff
2190013658-A,0.017543859649122806,0.9824561403508771,dataset5/2190013658-A_BANDS-S2-L1C.tiff
6170120890-A,0.4230769230769231,0.5769230769230769,dataset5/6170120890-A_BANDS-S2-L1C.tiff
6170146253-A,0.8717948717948718,0.1282051282051282,dataset5/6170146253-A_BANDS-S2-L1C.tiff
5870033307-A,0.0,1.0,dataset5/5870033307-A_BANDS-S2-L1C.tiff
1030134239-A,0.0,1.0,dataset5/1030134239-A_BANDS-S2-L1C.tiff
1030139996-A,0.0,1.0,dataset5/1030139996-A_BANDS-S2-L1C.tiff
1030240535-A,0.0,1.0,dataset5/1030240535-A_BANDS-S2-L1C.tiff
1690197314-A,0.0,1.0,dataset5/1690197314-A_BANDS-S2-L1C.tiff
6250418302-A,0.0,1.0,dataset5/6250418302-A_BANDS-S2-L1C.tiff
9260044574-A,1.0,0.0,dataset5/9260044574-A_BANDS-S2-L1C.tiff
0610318340-A,0.19517102615694165,0.8048289738430584,dataset5/0610318340-A_BANDS-S2-L1C.tiff
0610318441-A,0.6212121212121212,0.3787878787878788,dataset5/0610318441-A_BANDS-S2-L1C.tiff
0610318845-A,0.0,1.0,dataset5/0610318845-A_BANDS-S2-L1C.tiff
0610318946-A,0.08592321755027423,0.9140767824497258,dataset5/0610318946-A_BANDS-S2-L1C.tiff
9260014565-A,0.0,1.0,dataset5/9260014565-A_BANDS-S2-L1C.tiff
9260330322-A,0.0,1.0,dataset5/9260330322-A_BANDS-S2-L1C.tiff
9260342244-A,0.0,1.0,dataset5/9260342244-A_BANDS-S2-L1C.tiff
8930911753-A,0.0,1.0,dataset5/8930911753-A_BANDS-S2-L1C.tiff
8930911854-A,0.0,1.0,dataset5/8930911854-A_BANDS-S2-L1C.tiff
2630991119-A,1.0,0.0,dataset5/2630991119-A_BANDS-S2-L1C.tiff
2631012236-A,1.0,0.0,dataset5/2631012236-A_BANDS-S2-L1C.tiff
2631053359-A,1.0,0.0,dataset5/2631053359-A_BANDS-S2-L1C.tiff
2631320818-A,1.0,0.0,dataset5/2631320818-A_BANDS-S2-L1C.tiff
9250811992-A,1.0,0.0,dataset5/9250811992-A_BANDS-S2-L1C.tiff
8340235105-A,0.5044510385756676,0.49554896142433236,dataset5/8340235105-A_BANDS-S2-L1C.tiff
8340492759-A,1.0,0.0,dataset5/8340492759-A_BANDS-S2-L1C.tiff
2720029136-A,0.5684931506849316,0.0,dataset5/2720029136-A_BANDS-S2-L1C.tiff
4250351353-C,0.5213764337851929,0.4786235662148071,dataset5/4250351353-C_BANDS-S2-L1C.tiff
0050274086-A,0.0,1.0,dataset5/0050274086-A_BANDS-S2-L1C.tiff
0050288335-A,0.0,1.0,dataset5/0050288335-A_BANDS-S2-L1C.tiff
0050654713-A,0.0,1.0,dataset5/0050654713-A_BANDS-S2-L1C.tiff
9750145764-A,0.0,1.0,dataset5/9750145764-A_BANDS-S2-L1C.tiff
0610134040-A,0.7118155619596542,0.2881844380403458,dataset5/0610134040-A_BANDS-S2-L1C.tiff
0610248824-A,0.5535714285714286,0.44642857142857145,dataset5/0610248824-A_BANDS-S2-L1C.tiff
0610301061-A,0.4149377593360996,0.5850622406639004,dataset5/0610301061-A_BANDS-S2-L1C.tiff
0610301364-A,0.14265335235378032,0.8573466476462197,dataset5/0610301364-A_BANDS-S2-L1C.tiff
3170225132-A,0.9358974358974359,0.0641025641025641,dataset5/3170225132-A_BANDS-S2-L1C.tiff
3170240488-A,0.0,1.0,dataset5/3170240488-A_BANDS-S2-L1C.tiff
5630098753-A,0.297423887587822,0.702576112412178,dataset5/5630098753-A_BANDS-S2-L1C.tiff
5630466040-A,0.4166666666666667,0.5833333333333334,dataset5/5630466040-A_BANDS-S2-L1C.tiff
9260349419-A,0.14925373134328357,0.8507462686567164,dataset5/9260349419-A_BANDS-S2-L1C.tiff
9440102341-A,0.0,1.0,dataset5/9440102341-A_BANDS-S2-L1C.tiff
9440113758-B,0.3125,0.6875,dataset5/9440113758-B_BANDS-S2-L1C.tiff
9440434262-A,0.5305039787798409,0.46949602122015915,dataset5/9440434262-A_BANDS-S2-L1C.tiff
9440733750-B,0.47619047619047616,0.5238095238095238,dataset5/9440733750-B_BANDS-S2-L1C.tiff
9440746581-A,0.12048192771084337,0.8795180722891566,dataset5/9440746581-A_BANDS-S2-L1C.tiff
0090307909-A,0.4269340974212034,0.5730659025787965,dataset5/0090307909-A_BANDS-S2-L1C.tiff
9260172391-A,0.8979591836734694,0.10204081632653061,dataset5/9260172391-A_BANDS-S2-L1C.tiff
9260172896-A,1.0,0.0,dataset5/9260172896-A_BANDS-S2-L1C.tiff
7460276969-A,1.0,0.0,dataset5/7460276969-A_BANDS-S2-L1C.tiff
7460636980-A,0.0,1.0,dataset5/7460636980-A_BANDS-S2-L1C.tiff
4940365301-A,0.9032943676939427,0.09670563230605739,dataset5/4940365301-A_BANDS-S2-L1C.tiff
5350097038-C,1.0,0.0,dataset5/5350097038-C_BANDS-S2-L1C.tiff
5350097543-A,1.0,0.0,dataset5/5350097543-A_BANDS-S2-L1C.tiff
5350215357-A,1.0,0.0,dataset5/5350215357-A_BANDS-S2-L1C.tiff
0090404202-A,0.0,1.0,dataset5/0090404202-A_BANDS-S2-L1C.tiff
2630211782-A,0.0,1.0,dataset5/2630211782-A_BANDS-S2-L1C.tiff
6250031615-A,0.0,1.0,dataset5/6250031615-A_BANDS-S2-L1C.tiff
7080286644-A,1.0,0.0,dataset5/7080286644-A_BANDS-S2-L1C.tiff
7610304849-A,0.08312958435207823,0.7946210268948656,dataset5/7610304849-A_BANDS-S2-L1C.tiff
7610359817-A,0.16666666666666666,0.4166666666666667,dataset5/7610359817-A_BANDS-S2-L1C.tiff
7611056193-A,0.136986301369863,0.0,dataset5/7611056193-A_BANDS-S2-L1C.tiff
1690086873-A,0.0,1.0,dataset5/1690086873-A_BANDS-S2-L1C.tiff
7610184510-A,0.5434782608695652,0.0,dataset5/7610184510-A_BANDS-S2-L1C.tiff
7610184712-A,0.8729351969504447,0.12706480304955528,dataset5/7610184712-A_BANDS-S2-L1C.tiff
4840307777-A,1.0,0.0,dataset5/4840307777-A_BANDS-S2-L1C.tiff
0690052542-A,0.3220338983050847,0.6779661016949152,dataset5/0690052542-A_BANDS-S2-L1C.tiff
0690599782-A,0.8556149732620321,0.1443850267379679,dataset5/0690599782-A_BANDS-S2-L1C.tiff
2520049488-A,0.0,1.0,dataset5/2520049488-A_BANDS-S2-L1C.tiff
2520049589-A,0.0,1.0,dataset5/2520049589-A_BANDS-S2-L1C.tiff
2520049690-A,0.0,1.0,dataset5/2520049690-A_BANDS-S2-L1C.tiff
2520049791-A,0.0,1.0,dataset5/2520049791-A_BANDS-S2-L1C.tiff
7610161167-A,0.0,1.0,dataset5/7610161167-A_BANDS-S2-L1C.tiff
7610347992-A,1.0,0.0,dataset5/7610347992-A_BANDS-S2-L1C.tiff
4000381949-B,1.0,0.0,dataset5/4000381949-B_BANDS-S2-L1C.tiff
9160271687-B,0.0,0.5970149253731343,dataset5/9160271687-B_BANDS-S2-L1C.tiff
6190563945-A,0.11376564277588168,0.5449374288964732,dataset5/6190563945-A_BANDS-S2-L1C.tiff
2880846345-A,1.0,0.0,dataset5/2880846345-A_BANDS-S2-L1C.tiff
2880278489-A,0.0,1.0,dataset5/2880278489-A_BANDS-S2-L1C.tiff
7480060121-A,0.0,1.0,dataset5/7480060121-A_BANDS-S2-L1C.tiff
7480208954-A,0.0,1.0,dataset5/7480208954-A_BANDS-S2-L1C.tiff
5350427747-A,1.0,0.0,dataset5/5350427747-A_BANDS-S2-L1C.tiff
5350650241-A,1.0,0.0,dataset5/5350650241-A_BANDS-S2-L1C.tiff
4360140603-A,1.0,0.0,dataset5/4360140603-A_BANDS-S2-L1C.tiff
5670065379-A,0.0,1.0,dataset5/5670065379-A_BANDS-S2-L1C.tiff
0730029171-A,0.0,1.0,dataset5/0730029171-A_BANDS-S2-L1C.tiff
0730312592-A,1.0,0.0,dataset5/0730312592-A_BANDS-S2-L1C.tiff
0730313303-A,1.0,0.0,dataset5/0730313303-A_BANDS-S2-L1C.tiff
4290144894-A,0.0,1.0,dataset5/4290144894-A_BANDS-S2-L1C.tiff
4360103318-A,0.569620253164557,0.43037974683544306,dataset5/4360103318-A_BANDS-S2-L1C.tiff
8410085512-A,1.0,0.0,dataset5/8410085512-A_BANDS-S2-L1C.tiff
3170016176-A,0.0,1.0,dataset5/3170016176-A_BANDS-S2-L1C.tiff
3170197244-A,0.0,0.9850746268656716,dataset5/3170197244-A_BANDS-S2-L1C.tiff
3170197648-A,0.0,1.0,dataset5/3170197648-A_BANDS-S2-L1C.tiff
3170287978-A,0.0,1.0,dataset5/3170287978-A_BANDS-S2-L1C.tiff
4940132396-D,0.41841004184100417,0.0,dataset5/4940132396-D_BANDS-S2-L1C.tiff
5820050621-A,0.23728813559322035,0.7627118644067796,dataset5/5820050621-A_BANDS-S2-L1C.tiff
5820071132-A,0.6578947368421053,0.34210526315789475,dataset5/5820071132-A_BANDS-S2-L1C.tiff
5820111851-A,1.0,0.0,dataset5/5820111851-A_BANDS-S2-L1C.tiff
5820125591-A,0.6808510638297872,0.3191489361702128,dataset5/5820125591-A_BANDS-S2-L1C.tiff
5630218789-A,1.0,0.0,dataset5/5630218789-A_BANDS-S2-L1C.tiff
5630218890-A,0.0,1.0,dataset5/5630218890-A_BANDS-S2-L1C.tiff
5630219395-A,0.6511627906976745,0.3488372093023256,dataset5/5630219395-A_BANDS-S2-L1C.tiff
5630371262-A,0.0,1.0,dataset5/5630371262-A_BANDS-S2-L1C.tiff
5630371464-A,0.33500837520938026,0.6649916247906198,dataset5/5630371464-A_BANDS-S2-L1C.tiff
2390128193-A,1.0,0.0,dataset5/2390128193-A_BANDS-S2-L1C.tiff
3170250390-A,0.0,1.0,dataset5/3170250390-A_BANDS-S2-L1C.tiff
3170317078-E,0.0,1.0,dataset5/3170317078-E_BANDS-S2-L1C.tiff
6030138473-A,0.0,1.0,dataset5/6030138473-A_BANDS-S2-L1C.tiff
5820065270-A,0.0,1.0,dataset5/5820065270-A_BANDS-S2-L1C.tiff
5820123874-C,0.0,1.0,dataset5/5820123874-C_BANDS-S2-L1C.tiff
9440054750-A,0.0,1.0,dataset5/9440054750-A_BANDS-S2-L1C.tiff
9440055861-A,0.0,1.0,dataset5/9440055861-A_BANDS-S2-L1C.tiff
9440191560-A,0.0,1.0,dataset5/9440191560-A_BANDS-S2-L1C.tiff
2440006001-A,0.0,1.0,dataset5/2440006001-A_BANDS-S2-L1C.tiff
8590218350-A,1.0,0.0,dataset5/8590218350-A_BANDS-S2-L1C.tiff
7340101447-A,0.6527415143603134,0.3472584856396867,dataset5/7340101447-A_BANDS-S2-L1C.tiff
7340107410-B,0.4685408299866131,0.5314591700133868,dataset5/7340107410-B_BANDS-S2-L1C.tiff
5630100470-A,0.0,1.0,dataset5/5630100470-A_BANDS-S2-L1C.tiff
5630340243-A,0.0,1.0,dataset5/5630340243-A_BANDS-S2-L1C.tiff
5630340546-A,0.0,1.0,dataset5/5630340546-A_BANDS-S2-L1C.tiff
5630077838-A,0.0,1.0,dataset5/5630077838-A_BANDS-S2-L1C.tiff
5630390359-A,0.0,1.0,dataset5/5630390359-A_BANDS-S2-L1C.tiff
5630437041-A,0.0,1.0,dataset5/5630437041-A_BANDS-S2-L1C.tiff
5630472306-A,0.0,1.0,dataset5/5630472306-A_BANDS-S2-L1C.tiff
6250296848-A,0.0,1.0,dataset5/6250296848-A_BANDS-S2-L1C.tiff
7340153482-F,0.43352601156069365,0.0,dataset5/7340153482-F_BANDS-S2-L1C.tiff
0050734636-A,1.0,0.0,dataset5/0050734636-A_BANDS-S2-L1C.tiff
7080614727-A,0.0,1.0,dataset5/7080614727-A_BANDS-S2-L1C.tiff
7080641302-B,0.0,1.0,dataset5/7080641302-B_BANDS-S2-L1C.tiff
7490057282-A,1.0,0.0,dataset5/7490057282-A_BANDS-S2-L1C.tiff
7490057383-A,0.0,1.0,dataset5/7490057383-A_BANDS-S2-L1C.tiff
7490364955-A,0.0,1.0,dataset5/7490364955-A_BANDS-S2-L1C.tiff
7490439929-A,1.0,0.0,dataset5/7490439929-A_BANDS-S2-L1C.tiff
7490445080-A,0.0,1.0,dataset5/7490445080-A_BANDS-S2-L1C.tiff
7610027286-A,0.0,1.0,dataset5/7610027286-A_BANDS-S2-L1C.tiff
4940316191-A,0.0,1.0,dataset5/4940316191-A_BANDS-S2-L1C.tiff
4940378940-A,0.0,1.0,dataset5/4940378940-A_BANDS-S2-L1C.tiff
4940388842-A,0.0,1.0,dataset5/4940388842-A_BANDS-S2-L1C.tiff
8590266850-A,0.0,1.0,dataset5/8590266850-A_BANDS-S2-L1C.tiff
7610094984-A,0.0,1.0,dataset5/7610094984-A_BANDS-S2-L1C.tiff
7610530878-C,0.0,0.576271186440678,dataset5/7610530878-C_BANDS-S2-L1C.tiff
7610975866-A,1.0,0.0,dataset5/7610975866-A_BANDS-S2-L1C.tiff
5400471663-A,0.0,1.0,dataset5/5400471663-A_BANDS-S2-L1C.tiff
0840140541-A,0.0,1.0,dataset5/0840140541-A_BANDS-S2-L1C.tiff
4030508735-A,1.0,0.0,dataset5/4030508735-A_BANDS-S2-L1C.tiff
1030219620-A,1.0,0.0,dataset5/1030219620-A_BANDS-S2-L1C.tiff
6250026662-A,0.0,1.0,dataset5/6250026662-A_BANDS-S2-L1C.tiff
6250237032-A,0.0,1.0,dataset5/6250237032-A_BANDS-S2-L1C.tiff
4360100385-A,0.0,1.0,dataset5/4360100385-A_BANDS-S2-L1C.tiff
4360101496-C,0.0,1.0,dataset5/4360101496-C_BANDS-S2-L1C.tiff
5590183960-A,0.0,1.0,dataset5/5590183960-A_BANDS-S2-L1C.tiff
5590184263-A,0.0,1.0,dataset5/5590184263-A_BANDS-S2-L1C.tiff
5590184566-A,0.7751937984496124,0.2248062015503876,dataset5/5590184566-A_BANDS-S2-L1C.tiff
7340064465-A,1.0,0.0,dataset5/7340064465-A_BANDS-S2-L1C.tiff
7340064667-A,1.0,0.0,dataset5/7340064667-A_BANDS-S2-L1C.tiff
7340099225-A,0.0,1.0,dataset5/7340099225-A_BANDS-S2-L1C.tiff
9340010061-A,1.0,0.0,dataset5/9340010061-A_BANDS-S2-L1C.tiff
9340250137-B,0.36585365853658536,0.6341463414634146,dataset5/9340250137-B_BANDS-S2-L1C.tiff
6190199890-A,0.0,1.0,dataset5/6190199890-A_BANDS-S2-L1C.tiff
1030094833-A,1.0,0.0,dataset5/1030094833-A_BANDS-S2-L1C.tiff
2880681647-A,0.03636363636363636,0.0,dataset5/2880681647-A_BANDS-S2-L1C.tiff
5870007944-D,1.0,0.0,dataset5/5870007944-D_BANDS-S2-L1C.tiff
4230315500-A,0.5967741935483871,0.4032258064516129,dataset5/4230315500-A_BANDS-S2-L1C.tiff
4230630041-A,0.0,1.0,dataset5/4230630041-A_BANDS-S2-L1C.tiff
4800126337-A,0.0,1.0,dataset5/4800126337-A_BANDS-S2-L1C.tiff
5770228993-A,0.0,1.0,dataset5/5770228993-A_BANDS-S2-L1C.tiff
0690169649-A,0.0,1.0,dataset5/0690169649-A_BANDS-S2-L1C.tiff
0690651215-A,1.0,0.0,dataset5/0690651215-A_BANDS-S2-L1C.tiff
0740065843-A,1.0,0.0,dataset5/0740065843-A_BANDS-S2-L1C.tiff
0740131218-A,0.0,1.0,dataset5/0740131218-A_BANDS-S2-L1C.tiff
0740204875-A,0.0,1.0,dataset5/0740204875-A_BANDS-S2-L1C.tiff
4400098943-A,1.0,0.0,dataset5/4400098943-A_BANDS-S2-L1C.tiff
5950223510-A,1.0,0.0,dataset5/5950223510-A_BANDS-S2-L1C.tiff
5950223914-A,1.0,0.0,dataset5/5950223914-A_BANDS-S2-L1C.tiff
5950224217-A,0.0,1.0,dataset5/5950224217-A_BANDS-S2-L1C.tiff
5630041664-A,0.0,1.0,dataset5/5630041664-A_BANDS-S2-L1C.tiff
5630255973-A,0.0,1.0,dataset5/5630255973-A_BANDS-S2-L1C.tiff
5630435324-A,0.0,1.0,dataset5/5630435324-A_BANDS-S2-L1C.tiff
4750447785-A,0.0,1.0,dataset5/4750447785-A_BANDS-S2-L1C.tiff
6010162133-A,0.0,1.0,dataset5/6010162133-A_BANDS-S2-L1C.tiff
6010162941-A,0.0,1.0,dataset5/6010162941-A_BANDS-S2-L1C.tiff
6010194970-A,0.0,1.0,dataset5/6010194970-A_BANDS-S2-L1C.tiff
6010195778-A,0.0,1.0,dataset5/6010195778-A_BANDS-S2-L1C.tiff
6010311168-A,0.0,1.0,dataset5/6010311168-A_BANDS-S2-L1C.tiff
6010461520-A,0.0,1.0,dataset5/6010461520-A_BANDS-S2-L1C.tiff
6190265871-A,0.38461538461538464,0.0,dataset5/6190265871-A_BANDS-S2-L1C.tiff
7080285432-A,0.8374384236453202,0.1625615763546798,dataset5/7080285432-A_BANDS-S2-L1C.tiff
8590009802-A,0.539568345323741,0.3597122302158273,dataset5/8590009802-A_BANDS-S2-L1C.tiff
5820044759-A,0.0,1.0,dataset5/5820044759-A_BANDS-S2-L1C.tiff
5860191948-A,0.0,0.7476635514018691,dataset5/5860191948-A_BANDS-S2-L1C.tiff
9440684846-B,0.6194690265486725,0.3805309734513274,dataset5/9440684846-B_BANDS-S2-L1C.tiff
5630027217-A,1.0,0.0,dataset5/5630027217-A_BANDS-S2-L1C.tiff
5770202321-A,0.7543103448275862,0.0,dataset5/5770202321-A_BANDS-S2-L1C.tiff
1030185567-A,0.8395522388059702,0.16044776119402984,dataset5/1030185567-A_BANDS-S2-L1C.tiff
7080299677-A,0.8012422360248447,0.19875776397515527,dataset5/7080299677-A_BANDS-S2-L1C.tiff
0100553533-B,0.5098039215686274,0.49019607843137253,dataset5/0100553533-B_BANDS-S2-L1C.tiff
0100858071-A,1.0,0.0,dataset5/0100858071-A_BANDS-S2-L1C.tiff
2720050859-A,0.0,1.0,dataset5/2720050859-A_BANDS-S2-L1C.tiff
2630157424-B,0.9425287356321839,0.0,dataset5/2630157424-B_BANDS-S2-L1C.tiff
2630273319-A,1.0,0.0,dataset5/2630273319-A_BANDS-S2-L1C.tiff
2630659400-A,1.0,0.0,dataset5/2630659400-A_BANDS-S2-L1C.tiff
2631255948-A,1.0,0.0,dataset5/2631255948-A_BANDS-S2-L1C.tiff
7080461951-A,0.0,1.0,dataset5/7080461951-A_BANDS-S2-L1C.tiff
4360025112-A,0.2776057791537668,0.7223942208462333,dataset5/4360025112-A_BANDS-S2-L1C.tiff
4360050976-A,0.47058823529411764,0.5294117647058824,dataset5/4360050976-A_BANDS-S2-L1C.tiff
4360051784-A,0.24449877750611246,0.7555012224938875,dataset5/4360051784-A_BANDS-S2-L1C.tiff
4030554407-B,0.6330275229357798,0.3669724770642202,dataset5/4030554407-B_BANDS-S2-L1C.tiff
4030625236-B,0.6987951807228916,0.30120481927710846,dataset5/4030625236-B_BANDS-S2-L1C.tiff
6260370195-A,0.8695652173913043,0.13043478260869565,dataset5/6260370195-A_BANDS-S2-L1C.tiff
5340093510-A,1.0,0.0,dataset5/5340093510-A_BANDS-S2-L1C.tiff
5340093813-A,0.39473684210526316,0.0,dataset5/5340093813-A_BANDS-S2-L1C.tiff
5340268716-A,0.024330900243309004,0.0,dataset5/5340268716-A_BANDS-S2-L1C.tiff
5340318125-A,0.8403361344537815,0.15966386554621848,dataset5/5340318125-A_BANDS-S2-L1C.tiff
5340726737-A,1.0,0.0,dataset5/5340726737-A_BANDS-S2-L1C.tiff
4250030142-A,0.0,0.25041736227045075,dataset5/4250030142-A_BANDS-S2-L1C.tiff
4250030243-A,1.0,0.0,dataset5/4250030243-A_BANDS-S2-L1C.tiff
4250390961-A,1.0,0.0,dataset5/4250390961-A_BANDS-S2-L1C.tiff
0740035228-A,0.8417508417508418,0.0,dataset5/0740035228-A_BANDS-S2-L1C.tiff
0740035329-A,1.0,0.0,dataset5/0740035329-A_BANDS-S2-L1C.tiff
4230696123-A,0.5076142131979695,0.49238578680203043,dataset5/4230696123-A_BANDS-S2-L1C.tiff
5990611377-A,1.0,0.0,dataset5/5990611377-A_BANDS-S2-L1C.tiff
